dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
22/11/2020,22,11,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
21/11/2020,21,11,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
20/11/2020,20,11,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
19/11/2020,19,11,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
18/11/2020,18,11,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
17/11/2020,17,11,2020,1,0,Greenland,GL,GRL,56660,America,1.76491352
16/11/2020,16,11,2020,0,0,Greenland,GL,GRL,56660,America,0
15/11/2020,15,11,2020,0,0,Greenland,GL,GRL,56660,America,0
14/11/2020,14,11,2020,0,0,Greenland,GL,GRL,56660,America,0
13/11/2020,13,11,2020,0,0,Greenland,GL,GRL,56660,America,0
12/11/2020,12,11,2020,0,0,Greenland,GL,GRL,56660,America,0
11/11/2020,11,11,2020,0,0,Greenland,GL,GRL,56660,America,0
10/11/2020,10,11,2020,0,0,Greenland,GL,GRL,56660,America,0
09/11/2020,9,11,2020,0,0,Greenland,GL,GRL,56660,America,0
08/11/2020,8,11,2020,0,0,Greenland,GL,GRL,56660,America,0
07/11/2020,7,11,2020,0,0,Greenland,GL,GRL,56660,America,0
06/11/2020,6,11,2020,0,0,Greenland,GL,GRL,56660,America,0
05/11/2020,5,11,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
04/11/2020,4,11,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
03/11/2020,3,11,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
02/11/2020,2,11,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
01/11/2020,1,11,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
31/10/2020,31,10,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
30/10/2020,30,10,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
29/10/2020,29,10,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
28/10/2020,28,10,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
27/10/2020,27,10,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
26/10/2020,26,10,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
25/10/2020,25,10,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
24/10/2020,24,10,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
23/10/2020,23,10,2020,1,0,Greenland,GL,GRL,56660,America,3.52982704
22/10/2020,22,10,2020,0,0,Greenland,GL,GRL,56660,America,3.52982704
21/10/2020,21,10,2020,0,0,Greenland,GL,GRL,56660,America,3.52982704
20/10/2020,20,10,2020,0,0,Greenland,GL,GRL,56660,America,3.52982704
19/10/2020,19,10,2020,0,0,Greenland,GL,GRL,56660,America,3.52982704
18/10/2020,18,10,2020,0,0,Greenland,GL,GRL,56660,America,3.52982704
17/10/2020,17,10,2020,0,0,Greenland,GL,GRL,56660,America,3.52982704
16/10/2020,16,10,2020,0,0,Greenland,GL,GRL,56660,America,3.52982704
15/10/2020,15,10,2020,0,0,Greenland,GL,GRL,56660,America,3.52982704
14/10/2020,14,10,2020,0,0,Greenland,GL,GRL,56660,America,3.52982704
13/10/2020,13,10,2020,0,0,Greenland,GL,GRL,56660,America,3.52982704
12/10/2020,12,10,2020,0,0,Greenland,GL,GRL,56660,America,3.52982704
11/10/2020,11,10,2020,0,0,Greenland,GL,GRL,56660,America,3.52982704
10/10/2020,10,10,2020,1,0,Greenland,GL,GRL,56660,America,3.52982704
09/10/2020,9,10,2020,1,0,Greenland,GL,GRL,56660,America,1.76491352
08/10/2020,8,10,2020,0,0,Greenland,GL,GRL,56660,America,0
07/10/2020,7,10,2020,0,0,Greenland,GL,GRL,56660,America,0
06/10/2020,6,10,2020,0,0,Greenland,GL,GRL,56660,America,0
05/10/2020,5,10,2020,0,0,Greenland,GL,GRL,56660,America,0
04/10/2020,4,10,2020,0,0,Greenland,GL,GRL,56660,America,0
03/10/2020,3,10,2020,0,0,Greenland,GL,GRL,56660,America,0
02/10/2020,2,10,2020,0,0,Greenland,GL,GRL,56660,America,0
01/10/2020,1,10,2020,0,0,Greenland,GL,GRL,56660,America,0
30/09/2020,30,9,2020,0,0,Greenland,GL,GRL,56660,America,0
29/09/2020,29,9,2020,0,0,Greenland,GL,GRL,56660,America,0
28/09/2020,28,9,2020,0,0,Greenland,GL,GRL,56660,America,0
27/09/2020,27,9,2020,0,0,Greenland,GL,GRL,56660,America,0
26/09/2020,26,9,2020,0,0,Greenland,GL,GRL,56660,America,0
25/09/2020,25,9,2020,0,0,Greenland,GL,GRL,56660,America,0
24/09/2020,24,9,2020,0,0,Greenland,GL,GRL,56660,America,0
23/09/2020,23,9,2020,0,0,Greenland,GL,GRL,56660,America,0
22/09/2020,22,9,2020,0,0,Greenland,GL,GRL,56660,America,0
21/09/2020,21,9,2020,0,0,Greenland,GL,GRL,56660,America,0
20/09/2020,20,9,2020,0,0,Greenland,GL,GRL,56660,America,0
19/09/2020,19,9,2020,0,0,Greenland,GL,GRL,56660,America,0
18/09/2020,18,9,2020,0,0,Greenland,GL,GRL,56660,America,0
17/09/2020,17,9,2020,0,0,Greenland,GL,GRL,56660,America,0
16/09/2020,16,9,2020,0,0,Greenland,GL,GRL,56660,America,0
15/09/2020,15,9,2020,0,0,Greenland,GL,GRL,56660,America,0
14/09/2020,14,9,2020,0,0,Greenland,GL,GRL,56660,America,0
13/09/2020,13,9,2020,0,0,Greenland,GL,GRL,56660,America,0
12/09/2020,12,9,2020,0,0,Greenland,GL,GRL,56660,America,0
11/09/2020,11,9,2020,0,0,Greenland,GL,GRL,56660,America,0
10/09/2020,10,9,2020,0,0,Greenland,GL,GRL,56660,America,0
09/09/2020,9,9,2020,0,0,Greenland,GL,GRL,56660,America,0
08/09/2020,8,9,2020,0,0,Greenland,GL,GRL,56660,America,0
07/09/2020,7,9,2020,0,0,Greenland,GL,GRL,56660,America,0
06/09/2020,6,9,2020,0,0,Greenland,GL,GRL,56660,America,0
05/09/2020,5,9,2020,0,0,Greenland,GL,GRL,56660,America,0
04/09/2020,4,9,2020,0,0,Greenland,GL,GRL,56660,America,0
03/09/2020,3,9,2020,0,0,Greenland,GL,GRL,56660,America,0
02/09/2020,2,9,2020,0,0,Greenland,GL,GRL,56660,America,0
01/09/2020,1,9,2020,0,0,Greenland,GL,GRL,56660,America,0
31/08/2020,31,8,2020,0,0,Greenland,GL,GRL,56660,America,0
30/08/2020,30,8,2020,0,0,Greenland,GL,GRL,56660,America,0
29/08/2020,29,8,2020,0,0,Greenland,GL,GRL,56660,America,0
28/08/2020,28,8,2020,0,0,Greenland,GL,GRL,56660,America,0
27/08/2020,27,8,2020,0,0,Greenland,GL,GRL,56660,America,0
26/08/2020,26,8,2020,0,0,Greenland,GL,GRL,56660,America,0
25/08/2020,25,8,2020,0,0,Greenland,GL,GRL,56660,America,0
24/08/2020,24,8,2020,0,0,Greenland,GL,GRL,56660,America,0
23/08/2020,23,8,2020,0,0,Greenland,GL,GRL,56660,America,0
22/08/2020,22,8,2020,0,0,Greenland,GL,GRL,56660,America,0
21/08/2020,21,8,2020,0,0,Greenland,GL,GRL,56660,America,0
20/08/2020,20,8,2020,0,0,Greenland,GL,GRL,56660,America,0
19/08/2020,19,8,2020,0,0,Greenland,GL,GRL,56660,America,0
18/08/2020,18,8,2020,0,0,Greenland,GL,GRL,56660,America,0
17/08/2020,17,8,2020,0,0,Greenland,GL,GRL,56660,America,0
16/08/2020,16,8,2020,0,0,Greenland,GL,GRL,56660,America,0
15/08/2020,15,8,2020,0,0,Greenland,GL,GRL,56660,America,0
14/08/2020,14,8,2020,0,0,Greenland,GL,GRL,56660,America,0
13/08/2020,13,8,2020,0,0,Greenland,GL,GRL,56660,America,0
12/08/2020,12,8,2020,0,0,Greenland,GL,GRL,56660,America,0
11/08/2020,11,8,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
10/08/2020,10,8,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
09/08/2020,9,8,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
08/08/2020,8,8,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
07/08/2020,7,8,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
06/08/2020,6,8,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
05/08/2020,5,8,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
04/08/2020,4,8,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
03/08/2020,3,8,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
02/08/2020,2,8,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
01/08/2020,1,8,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
31/07/2020,31,7,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
30/07/2020,30,7,2020,0,0,Greenland,GL,GRL,56660,America,1.76491352
29/07/2020,29,7,2020,1,0,Greenland,GL,GRL,56660,America,1.76491352
28/07/2020,28,7,2020,0,0,Greenland,GL,GRL,56660,America,0
27/07/2020,27,7,2020,0,0,Greenland,GL,GRL,56660,America,0
26/07/2020,26,7,2020,0,0,Greenland,GL,GRL,56660,America,0
25/07/2020,25,7,2020,0,0,Greenland,GL,GRL,56660,America,0
24/07/2020,24,7,2020,0,0,Greenland,GL,GRL,56660,America,0
23/07/2020,23,7,2020,0,0,Greenland,GL,GRL,56660,America,0
22/07/2020,22,7,2020,0,0,Greenland,GL,GRL,56660,America,0
21/07/2020,21,7,2020,0,0,Greenland,GL,GRL,56660,America,0
20/07/2020,20,7,2020,0,0,Greenland,GL,GRL,56660,America,0
19/07/2020,19,7,2020,0,0,Greenland,GL,GRL,56660,America,0
18/07/2020,18,7,2020,0,0,Greenland,GL,GRL,56660,America,0
14/12/2020,14,12,2020,26,0,Grenada,GD,GRD,112002,America,24.99955358
13/12/2020,13,12,2020,0,0,Grenada,GD,GRD,112002,America,1.7856824
12/12/2020,12,12,2020,0,0,Grenada,GD,GRD,112002,America,1.7856824
11/12/2020,11,12,2020,0,0,Grenada,GD,GRD,112002,America,1.7856824
10/12/2020,10,12,2020,0,0,Grenada,GD,GRD,112002,America,1.7856824
09/12/2020,9,12,2020,2,0,Grenada,GD,GRD,112002,America,1.7856824
08/12/2020,8,12,2020,0,0,Grenada,GD,GRD,112002,America,0
07/12/2020,7,12,2020,0,0,Grenada,GD,GRD,112002,America,0
06/12/2020,6,12,2020,0,0,Grenada,GD,GRD,112002,America,0
05/12/2020,5,12,2020,0,0,Grenada,GD,GRD,112002,America,0
04/12/2020,4,12,2020,0,0,Grenada,GD,GRD,112002,America,4.464206
03/12/2020,3,12,2020,0,0,Grenada,GD,GRD,112002,America,4.464206
02/12/2020,2,12,2020,0,0,Grenada,GD,GRD,112002,America,7.14272959
01/12/2020,1,12,2020,0,0,Grenada,GD,GRD,112002,America,8.03557079
30/11/2020,30,11,2020,0,0,Grenada,GD,GRD,112002,America,8.03557079
29/11/2020,29,11,2020,0,0,Grenada,GD,GRD,112002,America,8.03557079
28/11/2020,28,11,2020,0,0,Grenada,GD,GRD,112002,America,8.03557079
27/11/2020,27,11,2020,0,0,Grenada,GD,GRD,112002,America,8.03557079
26/11/2020,26,11,2020,0,0,Grenada,GD,GRD,112002,America,8.03557079
25/11/2020,25,11,2020,0,0,Grenada,GD,GRD,112002,America,8.03557079
24/11/2020,24,11,2020,0,0,Grenada,GD,GRD,112002,America,8.03557079
23/11/2020,23,11,2020,0,0,Grenada,GD,GRD,112002,America,8.03557079
22/11/2020,22,11,2020,0,0,Grenada,GD,GRD,112002,America,9.82125319
21/11/2020,21,11,2020,5,0,Grenada,GD,GRD,112002,America,9.82125319
20/11/2020,20,11,2020,0,0,Grenada,GD,GRD,112002,America,5.3570472
19/11/2020,19,11,2020,3,0,Grenada,GD,GRD,112002,America,5.3570472
18/11/2020,18,11,2020,1,0,Grenada,GD,GRD,112002,America,3.5713648
17/11/2020,17,11,2020,0,0,Grenada,GD,GRD,112002,America,2.6785236
16/11/2020,16,11,2020,0,0,Grenada,GD,GRD,112002,America,3.5713648
15/11/2020,15,11,2020,0,0,Grenada,GD,GRD,112002,America,3.5713648
14/11/2020,14,11,2020,0,0,Grenada,GD,GRD,112002,America,3.5713648
13/11/2020,13,11,2020,0,0,Grenada,GD,GRD,112002,America,3.5713648
12/11/2020,12,11,2020,0,0,Grenada,GD,GRD,112002,America,3.5713648
11/11/2020,11,11,2020,0,0,Grenada,GD,GRD,112002,America,3.5713648
10/11/2020,10,11,2020,0,0,Grenada,GD,GRD,112002,America,3.5713648
09/11/2020,9,11,2020,2,0,Grenada,GD,GRD,112002,America,3.5713648
08/11/2020,8,11,2020,0,0,Grenada,GD,GRD,112002,America,1.7856824
07/11/2020,7,11,2020,0,0,Grenada,GD,GRD,112002,America,2.6785236
06/11/2020,6,11,2020,0,0,Grenada,GD,GRD,112002,America,2.6785236
05/11/2020,5,11,2020,1,0,Grenada,GD,GRD,112002,America,2.6785236
04/11/2020,4,11,2020,0,0,Grenada,GD,GRD,112002,America,1.7856824
03/11/2020,3,11,2020,1,0,Grenada,GD,GRD,112002,America,1.7856824
02/11/2020,2,11,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
01/11/2020,1,11,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
31/10/2020,31,10,2020,0,0,Grenada,GD,GRD,112002,America,2.6785236
30/10/2020,30,10,2020,0,0,Grenada,GD,GRD,112002,America,2.6785236
29/10/2020,29,10,2020,0,0,Grenada,GD,GRD,112002,America,2.6785236
28/10/2020,28,10,2020,0,0,Grenada,GD,GRD,112002,America,2.6785236
27/10/2020,27,10,2020,0,0,Grenada,GD,GRD,112002,America,2.6785236
26/10/2020,26,10,2020,0,0,Grenada,GD,GRD,112002,America,3.5713648
25/10/2020,25,10,2020,1,0,Grenada,GD,GRD,112002,America,3.5713648
24/10/2020,24,10,2020,0,0,Grenada,GD,GRD,112002,America,2.6785236
23/10/2020,23,10,2020,0,0,Grenada,GD,GRD,112002,America,2.6785236
22/10/2020,22,10,2020,0,0,Grenada,GD,GRD,112002,America,2.6785236
21/10/2020,21,10,2020,0,0,Grenada,GD,GRD,112002,America,2.6785236
20/10/2020,20,10,2020,0,0,Grenada,GD,GRD,112002,America,2.6785236
19/10/2020,19,10,2020,0,0,Grenada,GD,GRD,112002,America,2.6785236
18/10/2020,18,10,2020,2,0,Grenada,GD,GRD,112002,America,2.6785236
17/10/2020,17,10,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
16/10/2020,16,10,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
15/10/2020,15,10,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
14/10/2020,14,10,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
13/10/2020,13,10,2020,1,0,Grenada,GD,GRD,112002,America,0.8928412
12/10/2020,12,10,2020,0,0,Grenada,GD,GRD,112002,America,0
11/10/2020,11,10,2020,0,0,Grenada,GD,GRD,112002,America,0
10/10/2020,10,10,2020,0,0,Grenada,GD,GRD,112002,America,0
09/10/2020,9,10,2020,0,0,Grenada,GD,GRD,112002,America,0
08/10/2020,8,10,2020,0,0,Grenada,GD,GRD,112002,America,0
07/10/2020,7,10,2020,0,0,Grenada,GD,GRD,112002,America,0
06/10/2020,6,10,2020,0,0,Grenada,GD,GRD,112002,America,0
05/10/2020,5,10,2020,0,0,Grenada,GD,GRD,112002,America,0
04/10/2020,4,10,2020,0,0,Grenada,GD,GRD,112002,America,0
03/10/2020,3,10,2020,0,0,Grenada,GD,GRD,112002,America,0
02/10/2020,2,10,2020,0,0,Grenada,GD,GRD,112002,America,0
01/10/2020,1,10,2020,0,0,Grenada,GD,GRD,112002,America,0
30/09/2020,30,9,2020,0,0,Grenada,GD,GRD,112002,America,0
29/09/2020,29,9,2020,0,0,Grenada,GD,GRD,112002,America,0
28/09/2020,28,9,2020,0,0,Grenada,GD,GRD,112002,America,0
27/09/2020,27,9,2020,0,0,Grenada,GD,GRD,112002,America,0
26/09/2020,26,9,2020,0,0,Grenada,GD,GRD,112002,America,0
25/09/2020,25,9,2020,0,0,Grenada,GD,GRD,112002,America,0
24/09/2020,24,9,2020,0,0,Grenada,GD,GRD,112002,America,0
23/09/2020,23,9,2020,0,0,Grenada,GD,GRD,112002,America,0
22/09/2020,22,9,2020,0,0,Grenada,GD,GRD,112002,America,0
21/09/2020,21,9,2020,0,0,Grenada,GD,GRD,112002,America,0
20/09/2020,20,9,2020,0,0,Grenada,GD,GRD,112002,America,0
19/09/2020,19,9,2020,0,0,Grenada,GD,GRD,112002,America,0
18/09/2020,18,9,2020,0,0,Grenada,GD,GRD,112002,America,0
17/09/2020,17,9,2020,0,0,Grenada,GD,GRD,112002,America,0
16/09/2020,16,9,2020,0,0,Grenada,GD,GRD,112002,America,0
15/09/2020,15,9,2020,0,0,Grenada,GD,GRD,112002,America,0
14/09/2020,14,9,2020,0,0,Grenada,GD,GRD,112002,America,0
13/09/2020,13,9,2020,0,0,Grenada,GD,GRD,112002,America,0
12/09/2020,12,9,2020,0,0,Grenada,GD,GRD,112002,America,0
11/09/2020,11,9,2020,0,0,Grenada,GD,GRD,112002,America,0
10/09/2020,10,9,2020,0,0,Grenada,GD,GRD,112002,America,0
09/09/2020,9,9,2020,0,0,Grenada,GD,GRD,112002,America,0
08/09/2020,8,9,2020,0,0,Grenada,GD,GRD,112002,America,0
07/09/2020,7,9,2020,0,0,Grenada,GD,GRD,112002,America,0
06/09/2020,6,9,2020,0,0,Grenada,GD,GRD,112002,America,0
05/09/2020,5,9,2020,0,0,Grenada,GD,GRD,112002,America,0
04/09/2020,4,9,2020,0,0,Grenada,GD,GRD,112002,America,0
03/09/2020,3,9,2020,0,0,Grenada,GD,GRD,112002,America,0
02/09/2020,2,9,2020,0,0,Grenada,GD,GRD,112002,America,0
01/09/2020,1,9,2020,0,0,Grenada,GD,GRD,112002,America,0
31/08/2020,31,8,2020,0,0,Grenada,GD,GRD,112002,America,0
30/08/2020,30,8,2020,0,0,Grenada,GD,GRD,112002,America,0
29/08/2020,29,8,2020,0,0,Grenada,GD,GRD,112002,America,0
28/08/2020,28,8,2020,0,0,Grenada,GD,GRD,112002,America,0
27/08/2020,27,8,2020,0,0,Grenada,GD,GRD,112002,America,0
26/08/2020,26,8,2020,0,0,Grenada,GD,GRD,112002,America,0
25/08/2020,25,8,2020,0,0,Grenada,GD,GRD,112002,America,0
24/08/2020,24,8,2020,0,0,Grenada,GD,GRD,112002,America,0
23/08/2020,23,8,2020,0,0,Grenada,GD,GRD,112002,America,0
22/08/2020,22,8,2020,0,0,Grenada,GD,GRD,112002,America,0
21/08/2020,21,8,2020,0,0,Grenada,GD,GRD,112002,America,0
20/08/2020,20,8,2020,0,0,Grenada,GD,GRD,112002,America,0
19/08/2020,19,8,2020,0,0,Grenada,GD,GRD,112002,America,0
18/08/2020,18,8,2020,0,0,Grenada,GD,GRD,112002,America,0
17/08/2020,17,8,2020,0,0,Grenada,GD,GRD,112002,America,0
16/08/2020,16,8,2020,0,0,Grenada,GD,GRD,112002,America,0
15/08/2020,15,8,2020,0,0,Grenada,GD,GRD,112002,America,0
14/08/2020,14,8,2020,0,0,Grenada,GD,GRD,112002,America,0
13/08/2020,13,8,2020,0,0,Grenada,GD,GRD,112002,America,0
12/08/2020,12,8,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
11/08/2020,11,8,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
10/08/2020,10,8,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
09/08/2020,9,8,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
08/08/2020,8,8,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
07/08/2020,7,8,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
06/08/2020,6,8,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
05/08/2020,5,8,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
04/08/2020,4,8,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
03/08/2020,3,8,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
02/08/2020,2,8,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
01/08/2020,1,8,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
31/07/2020,31,7,2020,0,0,Grenada,GD,GRD,112002,America,0.8928412
30/07/2020,30,7,2020,1,0,Grenada,GD,GRD,112002,America,0.8928412
29/07/2020,29,7,2020,0,0,Grenada,GD,GRD,112002,America,0
28/07/2020,28,7,2020,0,0,Grenada,GD,GRD,112002,America,0
27/07/2020,27,7,2020,0,0,Grenada,GD,GRD,112002,America,0
26/07/2020,26,7,2020,0,0,Grenada,GD,GRD,112002,America,0
25/07/2020,25,7,2020,0,0,Grenada,GD,GRD,112002,America,0
24/07/2020,24,7,2020,0,0,Grenada,GD,GRD,112002,America,0
23/07/2020,23,7,2020,0,0,Grenada,GD,GRD,112002,America,0
22/07/2020,22,7,2020,0,0,Grenada,GD,GRD,112002,America,0
21/07/2020,21,7,2020,0,0,Grenada,GD,GRD,112002,America,0
20/07/2020,20,7,2020,0,0,Grenada,GD,GRD,112002,America,0
19/07/2020,19,7,2020,0,0,Grenada,GD,GRD,112002,America,0
18/07/2020,18,7,2020,0,0,Grenada,GD,GRD,112002,America,0
14/12/2020,14,12,2020,16,1,Guam,GU,GUM,167295,Oceania,172.15099076
13/12/2020,13,12,2020,0,0,Guam,GU,GUM,167295,Oceania,184.10592068
12/12/2020,12,12,2020,38,2,Guam,GU,GUM,167295,Oceania,184.10592068
11/12/2020,11,12,2020,13,2,Guam,GU,GUM,167295,Oceania,181.7149347
10/12/2020,10,12,2020,13,0,Guam,GU,GUM,167295,Oceania,199.64732957
09/12/2020,9,12,2020,7,0,Guam,GU,GUM,167295,Oceania,191.87662512
08/12/2020,8,12,2020,15,0,Guam,GU,GUM,167295,Oceania,249.26028871
07/12/2020,7,12,2020,0,0,Guam,GU,GUM,167295,Oceania,271.97465555
06/12/2020,6,12,2020,45,0,Guam,GU,GUM,167295,Oceania,271.97465555
05/12/2020,5,12,2020,17,1,Guam,GU,GUM,167295,Oceania,303.05747333
04/12/2020,4,12,2020,22,0,Guam,GU,GUM,167295,Oceania,314.41465674
03/12/2020,3,12,2020,31,0,Guam,GU,GUM,167295,Oceania,343.10648854
02/12/2020,2,12,2020,37,0,Guam,GU,GUM,167295,Oceania,391.52395469
01/12/2020,1,12,2020,34,0,Guam,GU,GUM,167295,Oceania,436.95268836
30/11/2020,30,11,2020,36,0,Guam,GU,GUM,167295,Oceania,416.62930751
29/11/2020,29,11,2020,0,0,Guam,GU,GUM,167295,Oceania,488.358887
28/11/2020,28,11,2020,34,1,Guam,GU,GUM,167295,Oceania,512.86649332
27/11/2020,27,11,2020,43,2,Guam,GU,GUM,167295,Oceania,536.77635315
26/11/2020,26,11,2020,0,0,Guam,GU,GUM,167295,Oceania,567.85917093
25/11/2020,25,11,2020,103,3,Guam,GU,GUM,167295,Oceania,628.23156699
24/11/2020,24,11,2020,53,0,Guam,GU,GUM,167295,Oceania,818.31495263
23/11/2020,23,11,2020,0,0,Guam,GU,GUM,167295,Oceania,786.63438836
22/11/2020,22,11,2020,97,3,Guam,GU,GUM,167295,Oceania,858.36396784
21/11/2020,21,11,2020,36,2,Guam,GU,GUM,167295,Oceania,800.38255776
20/11/2020,20,11,2020,70,1,Guam,GU,GUM,167295,Oceania,844.01805194
19/11/2020,19,11,2020,112,0,Guam,GU,GUM,167295,Oceania,862.54819331
18/11/2020,18,11,2020,113,2,Guam,GU,GUM,167295,Oceania,849.9955169
17/11/2020,17,11,2020,0,0,Guam,GU,GUM,167295,Oceania,853.58199588
16/11/2020,16,11,2020,156,5,Guam,GU,GUM,167295,Oceania,853.58199588
15/11/2020,15,11,2020,41,0,Guam,GU,GUM,167295,Oceania,762.12678203
14/11/2020,14,11,2020,74,1,Guam,GU,GUM,167295,Oceania,742.99889417
13/11/2020,13,11,2020,95,1,Guam,GU,GUM,167295,Oceania,827.28115006
12/11/2020,12,11,2020,101,0,Guam,GU,GUM,167295,Oceania,770.49523297
11/11/2020,11,11,2020,421,0,Guam,GU,GUM,167295,Oceania,730.44621776
10/11/2020,10,11,2020,0,2,Guam,GU,GUM,167295,Oceania,536.17860665
09/11/2020,9,11,2020,120,0,Guam,GU,GUM,167295,Oceania,607.90818614
08/11/2020,8,11,2020,0,0,Guam,GU,GUM,167295,Oceania,536.17860665
07/11/2020,7,11,2020,109,4,Guam,GU,GUM,167295,Oceania,581.00959383
06/11/2020,6,11,2020,101,2,Guam,GU,GUM,167295,Oceania,566.66367793
05/11/2020,5,11,2020,91,2,Guam,GU,GUM,167295,Oceania,558.89297349
04/11/2020,4,11,2020,119,2,Guam,GU,GUM,167295,Oceania,553.51325503
03/11/2020,3,11,2020,0,0,Guam,GU,GUM,167295,Oceania,560.08846648
02/11/2020,2,11,2020,3,0,Guam,GU,GUM,167295,Oceania,608.50593263
01/11/2020,1,11,2020,9,0,Guam,GU,GUM,167295,Oceania,641.3819899
31/10/2020,31,10,2020,215,1,Guam,GU,GUM,167295,Oceania,636.00227144
30/10/2020,30,10,2020,0,1,Guam,GU,GUM,167295,Oceania,621.05860904
29/10/2020,29,10,2020,34,1,Guam,GU,GUM,167295,Oceania,672.46480768
28/10/2020,28,10,2020,96,1,Guam,GU,GUM,167295,Oceania,696.972414
27/10/2020,27,10,2020,120,3,Guam,GU,GUM,167295,Oceania,696.972414
26/10/2020,26,10,2020,0,1,Guam,GU,GUM,167295,Oceania,680.23551212
25/10/2020,25,10,2020,75,2,Guam,GU,GUM,167295,Oceania,680.23551212
24/10/2020,24,10,2020,85,0,Guam,GU,GUM,167295,Oceania,688.60396306
23/10/2020,23,10,2020,88,0,Guam,GU,GUM,167295,Oceania,670.67156819
22/10/2020,22,10,2020,82,2,Guam,GU,GUM,167295,Oceania,687.40847007
21/10/2020,21,10,2020,130,1,Guam,GU,GUM,167295,Oceania,638.39325742
20/10/2020,20,10,2020,81,0,Guam,GU,GUM,167295,Oceania,599.5397352
19/10/2020,19,10,2020,58,0,Guam,GU,GUM,167295,Oceania,583.40057981
18/10/2020,18,10,2020,0,3,Guam,GU,GUM,167295,Oceania,548.73128306
17/10/2020,17,10,2020,190,0,Guam,GU,GUM,167295,Oceania,637.79551092
16/10/2020,16,10,2020,86,2,Guam,GU,GUM,167295,Oceania,524.22367674
15/10/2020,15,10,2020,75,0,Guam,GU,GUM,167295,Oceania,536.77635315
14/10/2020,14,10,2020,96,1,Guam,GU,GUM,167295,Oceania,491.94536597
13/10/2020,13,10,2020,92,0,Guam,GU,GUM,167295,Oceania,466.24226665
12/10/2020,12,10,2020,0,0,Guam,GU,GUM,167295,Oceania,432.76846289
11/10/2020,11,10,2020,89,2,Guam,GU,GUM,167295,Oceania,432.76846289
10/10/2020,10,10,2020,55,0,Guam,GU,GUM,167295,Oceania,420.21578648
09/10/2020,9,10,2020,116,0,Guam,GU,GUM,167295,Oceania,417.8248005
08/10/2020,8,10,2020,0,3,Guam,GU,GUM,167295,Oceania,348.486207
07/10/2020,7,10,2020,65,0,Guam,GU,GUM,167295,Oceania,375.38479931
06/10/2020,6,10,2020,54,3,Guam,GU,GUM,167295,Oceania,362.2343764
05/10/2020,5,10,2020,0,1,Guam,GU,GUM,167295,Oceania,347.8884605
04/10/2020,4,10,2020,149,2,Guam,GU,GUM,167295,Oceania,347.8884605
03/10/2020,3,10,2020,0,0,Guam,GU,GUM,167295,Oceania,301.86198033
